DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit,StructuralIntegrity,ExteriorCharm,Downpayment,LoanAmount,MonthlyPayment,AffordableDwelling
2127,161000.0,GnomeBurough,Petalbridge,1059.0,9600.0,sqft,9,Common,32200.0,128800.0,614.9109005595045,1
2128,124000.0,Meadowlands,Dragonspire,716.0,8280.0,sqft,5,Common,24800.0,99200.0,473.5959731017302,1
2129,374000.0,Meadowlands,Silverglen,1378.0,11846.0,sqft,5,Gleaming,74800.0,299200.0,1428.4265640326378,0
2130,103400.0,GnomeBurough,Starfall,759.0,1680.0,sqft,5,Common,20680.0,82720.0,394.91793240902336,1
2131,177000.0,Meadowlands,Shadowmere,1043.0,11512.0,sqft,7,Common,35400.0,141600.0,676.0200583790827,1
2132,129000.0,Meadowlands,Emberfall,701.0,7791.0,sqft,8,Gleaming,25800.0,103200.0,492.6925849203483,1
2133,137900.0,Meadowlands,Emberfall,686.0,7800.0,sqft,7,Common,27580.0,110320.0,526.6845539574887,1
2134,202665.0,Meadowlands,Silverglen,1052.0,6792.0,sqft,5,Gleaming,40533.0,162132.0,774.0429668440496,0
2135,135500.0,Meadowlands,Dragonspire,753.0,9750.0,sqft,5,Common,27100.0,108400.0,517.5181802845519,1
2136,210250.0,Meadowlands,Dreamweaver,1049.0,3087.0,sqft,5,Gleaming,42050.0,168200.0,803.0125269728934,0
2137,116900.0,GnomeBurough,Petalbridge,854.0,5700.0,sqft,7,Common,23380.0,93520.0,446.47878431929246,1
2138,159000.0,Meadowlands,Brightforge,936.0,9605.0,sqft,6,Gleaming,31800.0,127200.0,607.2722558320572,1
2139,180000.0,Meadowlands,Ravenstone,1029.0,8049.0,sqft,5,Common,36000.0,144000.0,687.4780254702536,1
2140,142953.0,Meadowlands,Brightforge,1723.0,7018.0,sqft,5,Common,28590.600000000002,114362.4,545.9835898613842,1
2141,290000.0,Meadowlands,Glimmerwood,2063.0,9205.0,sqft,5,Gleaming,58000.0,232000.0,1107.603485479853,0
2142,222000.0,AetherIsles,Wyverncliff,1136.0,4403.0,sqft,5,Enchanting,44400.0,177600.0,847.889564746646,0
2143,224500.0,Meadowlands,Ravenstone,1301.0,13159.0,sqft,5,Common,44900.0,179600.0,857.4378706559552,0
2144,152000.0,GnomeBurough,Mystvale,1198.0,13710.0,sqft,5,Common,30400.0,121600.0,580.5369992859919,1
2145,137000.0,Meadowlands,Emberfall,664.0,13770.0,sqft,6,Common,27400.0,109600.0,523.2471638301374,1
2146,215000.0,Meadowlands,Duskwood,1453.0,8658.0,sqft,5,Common,43000.0,172000.0,821.1543082005807,0
2147,267916.0,AetherIsles,Wyverncliff,1090.0,12853.0,sqft,5,Gleaming,53583.200000000004,214332.8,1023.2575703993803,0
2148,430000.0,Meadowlands,Glimmerwood,2483.0,12692.0,sqft,5,Gleaming,86000.0,344000.0,1642.3086164011613,0
2149,160000.0,GnomeBurough,Petalbridge,1543.0,8400.0,sqft,7,Common,32000.0,128000.0,611.0915781957809,1
2150,135000.0,Meadowlands,Emberfall,950.0,6993.0,sqft,7,Common,27000.0,108000.0,515.6085191026901,1
2151,210000.0,Meadowlands,Sunspire,1089.0,8750.0,sqft,5,Gleaming,42000.0,168000.0,802.0576963819623,0
2152,108959.0,Meadowlands,Emberfall,967.0,12900.0,sqft,4,Common,21791.800000000003,87167.2,416.14954542896305,1
2153,55993.0,GnomeBurough,Mystvale,803.0,8712.0,sqft,5,Modest,11198.6,44794.4,213.85531711197726,1
2154,150000.0,GnomeBurough,Petalbridge,1198.0,6406.0,sqft,6,Common,30000.0,120000.0,572.8983545585446,1
2155,190000.0,Meadowlands,Verdantia,943.0,3874.0,sqft,5,Gleaming,38000.0,152000.0,725.6712491074898,1
2156,278000.0,Meadowlands,Windwhisper,1407.0,20355.0,sqft,6,Common,55600.0,222400.0,1061.7716171151694,0
2157,245000.0,AetherIsles,Wyverncliff,1101.0,9139.0,sqft,5,Gleaming,49000.0,196000.0,935.7339791122896,0
2158,418000.0,Meadowlands,Silverglen,2121.0,13654.0,sqft,5,Gleaming,83600.0,334400.0,1596.4767480364776,0
2159,267000.0,Meadowlands,Sunspire,1886.0,16226.0,sqft,5,Gleaming,53400.0,213600.0,1019.7590711142092,0
2160,124500.0,Meadowlands,Dragonspire,664.0,8120.0,sqft,7,Common,24900.0,99600.0,475.505634283592,1
2161,315750.0,Meadowlands,Glimmerwood,1844.0,11787.0,sqft,5,Gleaming,63150.0,252600.0,1205.9510363457362,0
2162,147000.0,Meadowlands,Crystalhollow,861.0,8402.0,sqft,5,Common,29400.0,117600.0,561.4403874673737,1
2163,228950.0,Meadowlands,Ravenstone,1373.0,164660.0,sqft,6,Common,45790.0,183160.0,874.4338551745253,0
2164,142125.0,Meadowlands,Dragonspire,829.0,9717.0,sqft,6,Common,28425.0,113700.0,542.821190944221,1
2165,113500.0,Meadowlands,Emberfall,809.0,11625.0,sqft,6,Common,22700.0,90800.0,433.4930882826321,1
2166,240000.0,Meadowlands,Sunspire,1789.0,10905.0,sqft,5,Gleaming,48000.0,192000.0,916.6373672936713,0
2167,129500.0,GnomeBurough,Wolfsbane,1134.0,2665.0,sqft,7,Common,25900.0,103600.0,494.60224610221013,1
2168,159434.0,Meadowlands,Stormhold,1169.0,4500.0,sqft,5,Common,31886.800000000003,127547.2,608.9298417379132,1
2169,237000.0,Meadowlands,Sunspire,1534.0,11250.0,sqft,5,Gleaming,47400.0,189600.0,905.1794002025005,0
2170,138000.0,Meadowlands,Dragonspire,909.0,8000.0,sqft,5,Common,27600.0,110400.0,527.0664861938609,1
2171,133000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,26600.0,106400.0,507.96987437524285,1
2172,140000.0,Meadowlands,Crystalhollow,1046.0,13384.0,sqft,5,Common,28000.0,112000.0,534.7051309213083,1
2173,338931.0,Meadowlands,Silverglen,1961.0,13440.0,sqft,5,Gleaming,67786.2,271144.8,1294.4867480592138,0
2174,232000.0,AetherIsles,Wyverncliff,1210.0,11957.0,sqft,5,Gleaming,46400.0,185600.0,886.0827883838824,0
2175,179900.0,Meadowlands,Brightforge,1109.0,10357.0,sqft,5,Gleaming,35980.0,143920.0,687.0960932338811,1
2176,127000.0,GnomeBurough,Mystvale,950.0,7006.0,sqft,6,Common,25400.0,101600.0,485.0539401929011,1
2177,52500.0,GnomeBurough,Petalbridge,533.0,4118.0,sqft,4,Common,10500.0,42000.0,200.51442409549057,1
2178,156000.0,Meadowlands,Duskwood,1099.0,7750.0,sqft,5,Common,31200.0,124800.0,595.8142887408864,1
2179,183200.0,Meadowlands,Duskwood,1160.0,7861.0,sqft,5,Gleaming,36640.0,146560.0,699.6998570341691,1
2180,140000.0,Meadowlands,Dragonspire,873.0,9200.0,sqft,6,Common,28000.0,112000.0,534.7051309213083,1
2181,501837.0,Meadowlands,Riverbend,1718.0,17423.0,sqft,5,Enchanting,100367.40000000001,401469.6,1916.6772770439752,0
2182,99900.0,GnomeBurough,Petalbridge,609.0,5470.0,sqft,5,Common,19980.0,79920.0,381.55030413599076,1
2183,115000.0,GnomeBurough,Oakenshade,793.0,1733.0,sqft,6,Common,23000.0,92000.0,439.2220718282175,1
2184,223000.0,Meadowlands,Thornfield,1418.0,16381.0,sqft,5,Gleaming,44600.0,178400.0,851.7088871103697,0
2185,118000.0,GnomeBurough,Starfall,936.0,1680.0,sqft,7,Common,23600.0,94400.0,450.6800389193884,1
2186,139500.0,GnomeBurough,Petalbridge,1119.0,6000.0,sqft,7,Gleaming,27900.0,111600.0,532.7954697394464,1
2187,64000.0,GnomeBurough,Petalbridge,646.0,5747.0,sqft,4,Common,12800.0,51200.0,244.43663127831238,1
2188,170000.0,Meadowlands,Nighthaven,1284.0,13355.0,sqft,6,Common,34000.0,136000.0,649.2848018330171,1
2189,221000.0,Meadowlands,Glimmerwood,1414.0,16770.0,sqft,5,Gleaming,44200.0,176800.0,844.0702423829223,0
2190,121000.0,GnomeBurough,Oakenshade,945.0,1612.0,sqft,6,Common,24200.0,96800.0,462.13800601055925,1
2191,108480.0,GnomeBurough,Petalbridge,825.0,5400.0,sqft,6,Common,21696.0,86784.0,414.32009001673947,1
2192,275500.0,Meadowlands,Silverglen,1613.0,10240.0,sqft,5,Gleaming,55100.0,220400.0,1052.2233112058602,0
2193,250000.0,Meadowlands,Thornfield,1582.0,11500.0,sqft,7,Gleaming,50000.0,200000.0,954.8305909309076,0
2194,183500.0,Meadowlands,Crystalhollow,999.0,12150.0,sqft,6,Common,36700.0,146800.0,700.8456537432862,1
2195,132500.0,GnomeBurough,Stormwatch,1086.0,6000.0,sqft,6,Common,26500.0,106000.0,506.06021319338106,1
2196,235000.0,Meadowlands,Shadowmere,1621.0,13728.0,sqft,7,Common,47000.0,188000.0,897.5407554750532,0
2197,170000.0,Meadowlands,Emberfall,1368.0,17920.0,sqft,4,Common,34000.0,136000.0,649.2848018330171,1
2198,128000.0,GnomeBurough,Stormwatch,664.0,6155.0,sqft,8,Common,25600.0,102400.0,488.87326255662475,1
2199,250000.0,Meadowlands,Nighthaven,2041.0,11028.9845781493,sqft,7,Common,50000.0,200000.0,954.8305909309076,0
2200,151500.0,Meadowlands,Nighthaven,905.0,11850.0,sqft,6,Common,30300.0,121200.0,578.62733810413,1
2201,239000.0,Meadowlands,Ravenstone,1208.0,10991.0,sqft,5,Gleaming,47800.0,191200.0,912.8180449299477,0
2202,127500.0,GnomeBurough,Stormwatch,1051.0,6240.0,sqft,6,Common,25500.0,102000.0,486.9636013747629,1
2203,275000.0,Meadowlands,Brightforge,1264.0,12800.0,sqft,5,Gleaming,55000.0,220000.0,1050.3136500239984,0
2204,214000.0,Meadowlands,Dragonspire,1138.0,8197.0,sqft,5,Gleaming,42800.0,171200.0,817.334985836857,0
2205,250000.0,AetherIsles,Wyverncliff,1506.0,10625.0,sqft,5,Gleaming,50000.0,200000.0,954.8305909309076,0
2206,89000.0,GnomeBurough,Mystvale,1046.0,5280.0,sqft,7,Common,17800.0,71200.0,339.9196903714031,1
2207,120000.0,GnomeBurough,Mystvale,838.0,6000.0,sqft,8,Common,24000.0,96000.0,458.31868364683567,1
2208,135000.0,Meadowlands,Dragonspire,818.0,10950.0,sqft,7,Common,27000.0,108000.0,515.6085191026901,1
2209,167000.0,Meadowlands,Dragonspire,1144.0,10368.0,sqft,6,Common,33400.0,133600.0,637.8268347418464,1
2210,173500.0,Meadowlands,Crystalhollow,1099.0,10114.0,sqft,5,Common,34700.0,138800.0,662.6524301060499,1
2211,438780.0,Meadowlands,Riverbend,2265.0,13682.0,sqft,5,Enchanting,87756.0,351024.0,1675.8422667546547,0
2212,83000.0,GnomeBurough,Starfall,759.0,1953.0,sqft,5,Common,16600.0,66400.0,317.00375618906133,1
2213,138000.0,Meadowlands,Crystalhollow,627.0,6600.0,sqft,8,Common,27600.0,110400.0,527.0664861938609,1
2214,169000.0,Meadowlands,Duskwood,1784.0,14762.0,sqft,6,Common,33800.0,135200.0,645.4654794692935,1
2215,180000.0,Meadowlands,Ravenstone,966.0,18265.0,sqft,5,Gleaming,36000.0,144000.0,687.4780254702536,1
2216,119600.0,GnomeBurough,Mystvale,1531.0,8250.0,sqft,6,Common,23920.0,95680.0,456.79095470134615,1
2217,144000.0,Meadowlands,Dragonspire,884.0,9600.0,sqft,6,Common,28800.0,115200.0,549.9824203762028,1
2218,312500.0,AetherIsles,Wyverncliff,1816.0,8413.0,sqft,5,Gleaming,62500.0,250000.0,1193.5382386636345,0
2219,227000.0,Meadowlands,Sunspire,1209.0,9808.0,sqft,5,Gleaming,45400.0,181600.0,866.9861765652641,0
2220,192500.0,Meadowlands,Brightforge,1279.0,12774.0,sqft,5,Gleaming,38500.0,154000.0,735.2195550167988,1
2221,383970.0,Meadowlands,Sunspire,2073.0,9965.0,sqft,5,Gleaming,76794.0,307176.0,1466.5052079989625,0
2222,170000.0,Meadowlands,Crystalhollow,1575.0,12760.0,sqft,5,Common,34000.0,136000.0,649.2848018330171,1
2223,135000.0,GnomeBurough,Petalbridge,903.0,8999.987415299998,sqft,8,Common,27000.0,108000.0,515.6085191026901,1
2224,153000.0,Meadowlands,Dragonspire,1063.0,8750.0,sqft,5,Common,30600.0,122400.0,584.3563216497154,1
2225,210000.0,Meadowlands,Sunspire,1104.0,8450.0,sqft,5,Gleaming,42000.0,168000.0,802.0576963819623,0
2226,230000.0,Meadowlands,Thornfield,1267.0,3843.0,sqft,5,Enchanting,46000.0,184000.0,878.444143656435,0
2227,184500.0,Meadowlands,Duskwood,1056.0,13300.0,sqft,5,Gleaming,36900.0,147600.0,704.6649761070099,1
2228,310000.0,AetherIsles,Wyverncliff,1543.0,11003.0,sqft,5,Enchanting,62000.0,248000.0,1183.9899327543255,0
2229,204500.0,AetherIsles,Wyverncliff,936.0,9215.0,sqft,5,Gleaming,40900.0,163600.0,781.0514233814824,0
2230,150000.0,Meadowlands,Emberfall,1477.0,11136.0,sqft,5,Common,30000.0,120000.0,572.8983545585446,1
2231,104900.0,Meadowlands,Dragonspire,664.0,12513.0,sqft,4,Common,20980.0,83920.0,400.64691595460886,1
2232,367294.0,Meadowlands,Silverglen,1309.0,8769.0,sqft,5,Enchanting,73458.8,293835.2,1402.814188261507,0
2233,236500.0,Meadowlands,Sunspire,1375.0,11838.0,sqft,5,Gleaming,47300.0,189200.0,903.2697390206386,0
2234,110000.0,GnomeBurough,Mystvale,851.0,9140.0,sqft,5,Common,22000.0,88000.0,420.1254600095994,1
2235,209500.0,Meadowlands,Silverglen,1195.0,4590.0,sqft,5,Gleaming,41900.0,167600.0,800.1480352001006,0
2236,100000.0,Meadowlands,Shadowmere,627.0,8877.0,sqft,6,Common,20000.0,80000.0,381.9322363723631,1
2237,250000.0,AetherIsles,Wyverncliff,1520.0,9605.0,sqft,5,Gleaming,50000.0,200000.0,954.8305909309076,0
2238,110000.0,Meadowlands,Dragonspire,659.0,7340.0,sqft,6,Common,22000.0,88000.0,420.1254600095994,1
2239,185000.0,GnomeBurough,Oakenshade,795.0,3907.0,sqft,6,Gleaming,37000.0,148000.0,706.5746372888716,1
2240,165000.0,AetherIsles,Wyverncliff,1063.0,2651.0,sqft,5,Gleaming,33000.0,132000.0,630.188190014399,1
2241,228000.0,Meadowlands,Brightforge,1613.0,11228.0,sqft,5,Gleaming,45600.0,182400.0,870.8054989289877,0
2242,178000.0,Meadowlands,Brightforge,1332.0,9206.0,sqft,5,Gleaming,35600.0,142400.0,679.8393807428062,1
2243,184000.0,GnomeBurough,Petalbridge,1919.0,10800.0,sqft,7,Common,36800.0,147200.0,702.755314925148,1
2244,183000.0,Meadowlands,Dragonspire,664.0,10800.0,sqft,6,Common,36600.0,146400.0,698.9359925614244,1
2245,204000.0,Meadowlands,Ravenstone,1350.0,9303.0,sqft,5,Gleaming,40800.0,163200.0,779.1417621996206,0
2246,169990.0,Meadowlands,Duskwood,1012.0,10237.0,sqft,5,Gleaming,33998.0,135992.0,649.2466086093799,1
2247,138000.0,Meadowlands,Cloudrest,1119.0,2364.0,sqft,5,Gleaming,27600.0,110400.0,527.0664861938609,1
2248,162000.0,Meadowlands,Dragonspire,989.0,9830.0,sqft,7,Common,32400.0,129600.0,618.7302229232281,1
2249,197000.0,AetherIsles,Wyverncliff,1212.0,8125.0,sqft,5,Gleaming,39400.0,157600.0,752.4065056535552,0
2250,122500.0,GnomeBurough,Starfall,1049.0,1920.0,sqft,5,Common,24500.0,98000.0,467.8669895561448,1
2251,302000.0,Meadowlands,Windwhisper,1403.0,115149.0,sqft,5,Common,60400.0,241600.0,1153.4353538445364,0
2252,131900.0,Meadowlands,Crystalhollow,612.0,7689.0,sqft,8,Common,26380.0,105520.0,503.7686197751468,1
2253,99500.0,GnomeBurough,Petalbridge,609.0,8520.0,sqft,8,Gleaming,19900.0,79600.0,380.0225751905013,1
2254,127500.0,Meadowlands,Shadowmere,753.0,9400.0,sqft,5,Common,25500.0,102000.0,486.9636013747629,1
2255,147000.0,Meadowlands,Dragonspire,701.0,8872.0,sqft,8,Common,29400.0,117600.0,561.4403874673737,1
2256,202500.0,GnomeBurough,Mystvale,1764.0,13200.0,sqft,6,Common,40500.0,162000.0,773.4127786540352,0
2257,123000.0,Meadowlands,Sunspire,687.0,7200.0,sqft,5,Common,24600.0,98400.0,469.77665073800654,1
2258,158000.0,Meadowlands,Nighthaven,917.0,11050.0,sqft,5,Common,31600.0,126400.0,603.4529334683336,1
2259,135000.0,Meadowlands,Dragonspire,1233.0,8267.0,sqft,5,Common,27000.0,108000.0,515.6085191026901,1
2260,191000.0,Meadowlands,Sunspire,1380.0,9316.0,sqft,5,Gleaming,38200.0,152800.0,729.4905714712135,1
2261,146000.0,Meadowlands,Sunspire,761.0,8428.0,sqft,7,Common,29200.0,116800.0,557.62106510365,1
2262,239799.0,Meadowlands,Sunspire,1509.0,8760.0,sqft,5,Gleaming,47959.8,191839.2,915.869683498563,0
2263,221000.0,AetherIsles,Wyverncliff,1206.0,7180.0,sqft,5,Gleaming,44200.0,176800.0,844.0702423829223,0
2264,226001.0,Meadowlands,Sunspire,1090.0,8696.0,sqft,5,Common,45200.200000000004,180800.8,863.1706735239043,0
2265,437154.0,Meadowlands,Silverglen,2098.0,20431.0,sqft,5,Enchanting,87430.8,349723.2,1669.6320485912402,0
2266,144000.0,Meadowlands,Emberfall,701.0,12968.0,sqft,6,Common,28800.0,115200.0,549.9824203762028,1
2267,170000.0,Meadowlands,Duskwood,664.0,9434.0,sqft,5,Gleaming,34000.0,136000.0,649.2848018330171,1
2268,149900.0,Meadowlands,Sunspire,757.0,8385.0,sqft,8,Gleaming,29980.0,119920.0,572.5164223221723,1
2269,82500.0,Meadowlands,Shadowmere,662.0,12342.0,sqft,5,Common,16500.0,66000.0,315.0940950071995,1
2270,172000.0,Meadowlands,Dragonspire,1269.0,10090.0,sqft,5,Common,34400.0,137600.0,656.9234465604644,1
2271,184900.0,GnomeBurough,Petalbridge,1363.0,10337.0,sqft,9,Gleaming,36980.0,147920.0,706.1927050524993,1
2272,401179.0,Meadowlands,Riverbend,2149.0,15922.0,sqft,5,Gleaming,80235.8,320943.2,1532.2319265562824,0
2273,154000.0,Meadowlands,Nighthaven,1196.0,11700.0,sqft,6,Common,30800.0,123200.0,588.1756440134391,1
2274,144000.0,Meadowlands,Brightforge,664.0,8400.0,sqft,5,Common,28800.0,115200.0,549.9824203762028,1
2275,117000.0,GnomeBurough,Petalbridge,933.0,5680.0,sqft,3,Common,23400.0,93600.0,446.86071655566474,1
2276,93500.0,Meadowlands,Dragonspire,799.0,8544.0,sqft,4,Common,18700.0,74800.0,357.10664100815944,1
2277,170000.0,Meadowlands,Verdantia,943.0,3876.0,sqft,5,Gleaming,34000.0,136000.0,649.2848018330171,1
2278,177000.0,Meadowlands,Duskwood,1130.0,13869.0,sqft,6,Common,35400.0,141600.0,676.0200583790827,1
2279,176000.0,Meadowlands,Nighthaven,1137.0,12090.0,sqft,7,Gleaming,35200.0,140800.0,672.200736015359,1
2280,207000.0,Meadowlands,Sunspire,1125.0,14753.0,sqft,5,Common,41400.0,165600.0,790.5997292907915,0
2281,140000.0,Meadowlands,Nighthaven,895.0,9600.0,sqft,5,Common,28000.0,112000.0,534.7051309213083,1
2282,128500.0,Meadowlands,Sunspire,664.0,9560.0,sqft,7,Common,25700.0,102800.0,490.78292373848655,1
2283,133000.0,Meadowlands,Dragonspire,1378.0,9000.0,sqft,5,Common,26600.0,106400.0,507.96987437524285,1
2284,110500.0,GnomeBurough,Petalbridge,848.0,6000.0,sqft,6,Common,22100.0,88400.0,422.03512119146114,1
2285,125000.0,Meadowlands,Shadowmere,793.0,8250.0,sqft,7,Common,25000.0,100000.0,477.4152954654538,1
2286,184500.0,Meadowlands,Nighthaven,1442.0,10530.0,sqft,6,Common,36900.0,147600.0,704.6649761070099,1
2287,145000.0,Meadowlands,Emberfall,763.0,10265.0,sqft,7,Common,29000.0,116000.0,553.8017427399265,1
2288,319900.0,Meadowlands,Riverbend,1239.0,8035.0,sqft,5,Gleaming,63980.0,255920.0,1221.8012241551894,0
2289,372500.0,Meadowlands,Riverbend,1573.0,11844.0,sqft,5,Gleaming,74500.0,298000.0,1422.6975804870524,0
2290,86900.0,GnomeBurough,Petalbridge,516.0,5400.0,sqft,7,Gleaming,17380.0,69520.0,331.8991134075835,1
2291,112000.0,Meadowlands,Stormhold,990.0,6191.0,sqft,4,Common,22400.0,89600.0,427.76410473704664,1
2292,129000.0,Meadowlands,Dragonspire,1830.0,18450.0,sqft,5,Common,25800.0,103200.0,492.6925849203483,1
2293,126000.0,Meadowlands,Dragonspire,678.0,8400.0,sqft,5,Common,25200.0,100800.0,481.23461782917747,1
2294,167000.0,Meadowlands,Duskwood,1056.0,9734.0,sqft,5,Gleaming,33400.0,133600.0,637.8268347418464,1
2295,163000.0,Meadowlands,Brightforge,1292.0,8480.0,sqft,5,Gleaming,32600.0,130400.0,622.5495452869518,1
2296,290000.0,Meadowlands,Glimmerwood,1946.0,12257.0,sqft,5,Gleaming,58000.0,232000.0,1107.603485479853,0
2297,163990.0,Meadowlands,Sunspire,1119.0,8461.0,sqft,5,Gleaming,32798.0,131192.0,626.3306744270382,1
2298,615000.0,Meadowlands,Silverglen,1899.0,12720.0,sqft,5,Enchanting,123000.0,492000.0,2348.8832536900327,0
2299,179000.0,Meadowlands,Duskwood,1165.0,9024.0,sqft,5,Gleaming,35800.0,143200.0,683.65870310653,1
2300,148000.0,Meadowlands,Shadowmere,856.0,7917.0,sqft,7,Common,29600.0,118400.0,565.2597098310973,1
2301,162500.0,GnomeBurough,Oakenshade,916.0,3907.0,sqft,5,Gleaming,32500.0,130000.0,620.63988410509,1
2302,184000.0,Meadowlands,Dragonspire,1028.0,5857.9918087586,sqft,5,Gleaming,36800.0,147200.0,702.755314925148,1
2303,155000.0,Meadowlands,Verdantia,664.0,4420.0,sqft,5,Gleaming,31000.0,124000.0,591.9949663771628,1
2304,135000.0,Meadowlands,Dragonspire,775.0,9723.0,sqft,7,Common,27000.0,108000.0,515.6085191026901,1
2305,250000.0,Meadowlands,Silverglen,1406.0,10732.0,sqft,5,Gleaming,50000.0,200000.0,954.8305909309076,0
2306,125000.0,Meadowlands,Emberfall,687.0,7094.0,sqft,5,Common,25000.0,100000.0,477.4152954654538,1
2307,134500.0,Meadowlands,Emberfall,725.0,8398.0,sqft,5,Common,26900.0,107600.0,513.6988579208283,1
2308,130000.0,Meadowlands,Stormhold,1510.0,8525.0,sqft,6,Common,26000.0,104000.0,496.5119072840719,1
2309,168000.0,Meadowlands,Duskwood,1209.0,10364.0,sqft,5,Common,33600.0,134400.0,641.64615710557,1
2310,166000.0,Meadowlands,Dragonspire,1065.0,8520.0,sqft,4,Common,33200.0,132800.0,634.0075123781227,1
2311,165000.0,Meadowlands,Windwhisper,1593.0,15584.0,sqft,5,Common,33000.0,132000.0,630.188190014399,1
2312,107500.0,Meadowlands,Shadowmere,664.0,7000.0,sqft,7,Common,21500.0,86000.0,410.57715410029033,1
2313,212000.0,Meadowlands,Riverbend,664.0,6820.0,sqft,5,Gleaming,42400.0,169600.0,809.6963411094097,0
2314,239000.0,Meadowlands,Riverbend,1359.0,5306.0,sqft,7,Gleaming,47800.0,191200.0,912.8180449299477,0
2315,124000.0,Meadowlands,Emberfall,701.0,8020.0,sqft,6,Common,24800.0,99200.0,473.5959731017302,1
2316,192000.0,Meadowlands,Duskwood,1259.0,9042.0,sqft,5,Common,38400.0,153600.0,733.309893834937,1
2317,294000.0,Meadowlands,Ravenstone,1182.0,11563.0,sqft,5,Gleaming,58800.0,235200.0,1122.8807749347475,0
2318,141500.0,Meadowlands,Thornfield,1104.0,6720.0,sqft,7,Common,28300.0,113200.0,540.4341144668937,1
2319,245000.0,AetherIsles,Wyverncliff,664.0,10206.0,sqft,5,Common,49000.0,196000.0,935.7339791122896,0
2320,124500.0,Meadowlands,Dragonspire,800.0,9600.0,sqft,6,Common,24900.0,99600.0,475.505634283592,1
2321,124000.0,GnomeBurough,Stormwatch,930.0,5000.0,sqft,7,Common,24800.0,99200.0,473.5959731017302,1
2322,148000.0,Meadowlands,Dragonspire,918.0,8759.987750892,sqft,6,Common,29600.0,118400.0,565.2597098310973,1
2323,203000.0,Meadowlands,Sunspire,979.0,8814.0,sqft,5,Gleaming,40600.0,162400.0,775.3224398358971,0
2324,89500.0,GnomeBurough,Mystvale,1081.0,7920.0,sqft,7,Common,17900.0,71600.0,341.829351553265,1
2325,185000.0,Meadowlands,Duskwood,1321.0,10141.0,sqft,5,Common,37000.0,148000.0,706.5746372888716,1
2326,165000.0,Meadowlands,Emberfall,784.0,14149.0,sqft,8,Gleaming,33000.0,132000.0,630.188190014399,1
2327,231000.0,Meadowlands,Thornfield,1163.0,7609.0,sqft,9,Gleaming,46200.0,184800.0,882.2634660201586,0
2328,125000.0,GnomeBurough,Starfall,1049.0,2368.0,sqft,6,Common,25000.0,100000.0,477.4152954654538,1
2329,290000.0,Meadowlands,Glimmerwood,1938.0,9950.0,sqft,5,Gleaming,58000.0,232000.0,1107.603485479853,0
2330,246990.0,Meadowlands,Dreamweaver,1162.0,2938.0,sqft,5,Gleaming,49398.0,197592.0,943.3344306160994,0
2331,139500.0,Meadowlands,Sunspire,786.0,14217.0,sqft,5,Common,27900.0,111600.0,532.7954697394464,1
2332,179540.0,Meadowlands,Duskwood,1119.0,9018.0,sqft,5,Gleaming,35908.0,143632.0,685.7211371829407,1
2333,199500.0,Meadowlands,Duskwood,1018.0,18494.0,sqft,5,Gleaming,39900.0,159600.0,761.9548115628643,0
2334,88000.0,GnomeBurough,Starfall,839.0,1680.0,sqft,5,Common,17600.0,70400.0,336.1003680076795,1
2335,146000.0,Meadowlands,Crystalhollow,839.0,9278.0,sqft,5,Common,29200.0,116800.0,557.62106510365,1
2336,88250.0,GnomeBurough,Wolfsbane,839.0,1900.0,sqft,4,Common,17650.0,70600.0,337.0551985986104,1
2337,182000.0,AetherIsles,Wyverncliff,1098.0,11639.0,sqft,5,Gleaming,36400.0,145600.0,695.1166701977007,1
2338,128000.0,Meadowlands,Shadowmere,901.0,9525.0,sqft,7,Common,25600.0,102400.0,488.87326255662475,1
