DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit,StructuralIntegrity,ExteriorCharm,Craftsmanship,EraConstructed,NeedsRestoration
2047,238500.0,AetherIsles,Wyverncliff,1113.0,7500.0,sqft,5,Gleaming,8,1666,False
2048,184100.0,Meadowlands,Duskwood,1091.0,7750.0,sqft,5,Gleaming,8,1701,False
2049,133000.0,Meadowlands,Duskwood,1144.0,47280.0,sqft,5,Common,6,1330,False
2050,71000.0,GnomeBurough,Wolfsbane,839.0,1894.0,sqft,5,Common,4,1293,True
2051,110500.0,GnomeBurough,Petalbridge,666.0,3880.0,sqft,9,Common,5,1108,False
2052,132000.0,Meadowlands,Dragonspire,747.0,8000.0,sqft,6,Common,6,1041,True
2053,160000.0,Meadowlands,Shadowmere,4339.0,63887.0,sqft,5,Enchanting,10,1666,False
2054,93500.0,GnomeBurough,Petalbridge,959.0,5976.0,sqft,7,Common,5,1190,False
2055,200825.0,AetherIsles,Wyverncliff,1319.0,8125.0,sqft,5,Gleaming,6,1767,False
2056,108000.0,Meadowlands,Dragonspire,1028.0,8382.0,sqft,5,Common,4,1236,True
2057,235000.0,AetherIsles,Wyverncliff,1393.0,8470.0,sqft,5,Gleaming,8,1712,False
2058,162000.0,Meadowlands,Dragonspire,1027.0,9610.0,sqft,6,Common,6,1363,False
2059,132500.0,Meadowlands,Sunspire,733.0,10780.0,sqft,5,Common,5,1471,False
2060,320.0,Meadowlands,Silverglen,1730.0,0.1365,sqft,5,Gleaming,8,1720,False
2061,229800.0,Meadowlands,Sunspire,1443.0,11003.0,sqft,5,Gleaming,7,1781,False
2062,152000.0,Meadowlands,Nighthaven,1246.0,10793.0,sqft,5,Common,5,1330,False
2063,140000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,6,1613,False
2064,178900.0,Meadowlands,Nighthaven,1443.0,8000.0,sqft,6,Common,6,1364,False
2065,163500.0,Meadowlands,Dragonspire,1274.0,12155.0,sqft,3,Common,6,1374,False
2066,196000.0,Meadowlands,Crystalhollow,1205.0,9819.0,sqft,5,Common,6,1526,False
2067,314813.0,Meadowlands,Silverglen,1406.0,11694.0,sqft,5,Enchanting,9,1695,False
2068,207000.0,Meadowlands,Brightforge,1440.0,8883.0,sqft,5,Gleaming,7,1406,False
2069,468000.0,AetherIsles,Wyverncliff,1915.0,11128.0,sqft,5,Enchanting,9,1745,False
2070,161000.0,Meadowlands,Nighthaven,931.0,13068.0,sqft,5,Common,6,1586,False
2071,148400.0,Meadowlands,Windwhisper,1307.0,1700.0,sqft,5,Gleaming,7,1599,False
2072,300000.0,Meadowlands,Glimmerwood,1718.0,9545.0,sqft,5,Gleaming,8,1732,False
2073,187687.0,Meadowlands,Dreamweaver,958.0,3710.0,sqft,5,Gleaming,7,1749,False
2074,106000.0,GnomeBurough,Petalbridge,650.0,10800.0,sqft,7,Common,5,1044,False
2075,147000.0,Meadowlands,Sunspire,789.0,10970.0,sqft,6,Common,6,1501,False
2076,90000.0,Meadowlands,Emberfall,996.0,10791.0,sqft,5,Common,4,1261,True
2077,148000.0,Meadowlands,Dragonspire,831.0,12929.0,sqft,6,Common,6,1396,False
2078,145000.0,Meadowlands,Nighthaven,664.0,11040.0,sqft,7,Gleaming,6,1318,False
2079,230000.0,Meadowlands,Duskwood,1762.0,8738.0,sqft,5,Gleaming,7,1575,False
2080,119000.0,Meadowlands,Dragonspire,963.0,9600.0,sqft,5,Common,6,1221,True
2081,214000.0,Meadowlands,Duskwood,1584.0,8755.0,sqft,5,Gleaming,7,1432,False
2082,161000.0,Meadowlands,Crystalhollow,1137.0,10544.0,sqft,5,Common,5,1210,True
2083,200000.0,Meadowlands,Silverglen,1080.0,3242.0,sqft,5,Gleaming,7,1797,False
2084,173000.0,Meadowlands,Silverglen,1080.0,3480.0,sqft,5,Gleaming,7,1770,False
2085,180000.0,Meadowlands,Windwhisper,759.0,21453.0,sqft,5,Common,6,1357,False
2086,290000.0,Meadowlands,Glimmerwood,1923.0,11929.0,sqft,7,Gleaming,8,1476,False
2087,135000.0,Meadowlands,Stormhold,1523.0,7804.0,sqft,3,Common,4,1014,True
2088,176500.0,AetherIsles,Wyverncliff,1154.0,2280.0,sqft,5,Common,6,1588,False
2089,139500.0,Meadowlands,Crystalhollow,775.0,12518.0,sqft,7,Common,5,1366,False
2090,212999.0,Meadowlands,Sunspire,1153.0,8760.0,sqft,5,Gleaming,8,1678,False
2091,45000.0,GnomeBurough,Petalbridge,470.0,5925.0,sqft,4,Common,2,1063,True
2092,333168.0,Meadowlands,Glimmerwood,1999.0,14774.0,sqft,5,Gleaming,9,1543,False
2093,240050.0,Meadowlands,Nighthaven,1854.0,8000.0,sqft,6,Common,6,1390,False
2094,167500.0,GnomeBurough,Stormwatch,1553.0,11414.0,sqft,8,Common,7,1070,False
2095,297900.0,AetherIsles,Wyverncliff,664.0,9428.0,sqft,5,Gleaming,8,1618,False
2096,330000.0,Meadowlands,Glimmerwood,1952.0,9044.0,sqft,5,Gleaming,8,1412,False
2097,264132.0,AetherIsles,Wyverncliff,1158.0,14587.0,sqft,5,Gleaming,9,1782,False
2098,142500.0,Meadowlands,Emberfall,687.0,13350.0,sqft,5,Common,5,1357,False
2099,181000.0,Meadowlands,Dragonspire,1028.0,4060.0,sqft,5,Gleaming,6,1402,False
2100,301000.0,Meadowlands,Brightforge,664.0,10380.0,sqft,5,Gleaming,7,1429,False
2101,179000.0,Meadowlands,Shadowmere,923.0,10800.0,sqft,5,Common,5,1586,False
2102,146500.0,Meadowlands,Crystalhollow,1270.0,11836.0,sqft,5,Common,5,1240,True
2103,287090.0,AetherIsles,Wyverncliff,1213.0,9262.0,sqft,5,Gleaming,8,1691,False
2104,169000.0,Meadowlands,Dragonspire,1382.0,11765.0,sqft,5,Common,5,1386,False
2105,184900.0,Meadowlands,Brightforge,1219.0,7632.0,sqft,5,Gleaming,7,1798,False
2106,159000.0,Meadowlands,Crystalhollow,1870.0,7700.0,sqft,2,Common,5,1573,False
2107,82500.0,Meadowlands,Shadowmere,886.0,6845.0,sqft,5,Common,4,1215,True
2108,145500.0,Meadowlands,Shadowmere,824.0,3675.0,sqft,5,Common,6,1743,False
2109,139000.0,Meadowlands,Thornfield,961.0,5362.0,sqft,6,Common,5,1037,True
2110,235000.0,Meadowlands,Windwhisper,963.0,13500.0,sqft,7,Common,6,1244,False
2111,355000.0,Meadowlands,Riverbend,1923.0,13543.0,sqft,5,Gleaming,8,1750,False
2112,235000.0,Meadowlands,Nighthaven,1740.0,16659.0,sqft,7,Common,7,1425,False
2113,153000.0,GnomeBurough,Stormwatch,1336.0,7010.0,sqft,5,Common,5,1092,True
2114,265900.0,Meadowlands,Ravenstone,1141.0,9037.0,sqft,5,Gleaming,8,1604,False
2115,141000.0,Meadowlands,Shadowmere,1717.0,9555.0,sqft,6,Common,5,1430,False
2116,359100.0,Meadowlands,Thornfield,2456.0,12168.0,sqft,6,Common,8,1197,True
2117,131000.0,Meadowlands,Crystalhollow,693.0,8885.0,sqft,5,Common,5,1465,False
2118,188500.0,Meadowlands,Riverbend,1028.0,5950.0,sqft,5,Gleaming,8,1586,False
2119,372397.0,Meadowlands,Silverglen,1378.0,13758.0,sqft,5,Enchanting,9,1787,False
2120,135000.0,Meadowlands,Dragonspire,1435.0,9482.0,sqft,4,Common,5,1290,True
2121,116000.0,Meadowlands,Emberfall,664.0,8450.0,sqft,6,Common,5,1337,False
2122,205950.0,AetherIsles,Wyverncliff,1280.0,8125.0,sqft,6,Gleaming,7,1638,False
2123,124000.0,GnomeBurough,Wolfsbane,799.0,4224.0,sqft,6,Common,5,1536,False
2124,334000.0,Meadowlands,Riverbend,1315.0,8118.0,sqft,5,Enchanting,9,1728,False
2125,284700.0,Meadowlands,Shadowmere,2938.0,47007.0,sqft,7,Common,5,1273,False
2126,81000.0,GnomeBurough,Wolfsbane,484.0,1890.0,sqft,7,Common,4,1380,False
2127,161000.0,GnomeBurough,Petalbridge,1059.0,9600.0,sqft,9,Common,7,1126,False
2128,124000.0,Meadowlands,Dragonspire,716.0,8280.0,sqft,5,Common,6,1283,True
2129,374000.0,Meadowlands,Silverglen,1378.0,11846.0,sqft,5,Gleaming,9,1679,False
2130,103400.0,GnomeBurough,Starfall,759.0,1680.0,sqft,5,Common,6,1351,False
2131,177000.0,Meadowlands,Shadowmere,1043.0,11512.0,sqft,7,Common,6,1226,False
2132,129000.0,Meadowlands,Emberfall,701.0,7791.0,sqft,8,Gleaming,5,1391,False
2133,137900.0,Meadowlands,Emberfall,686.0,7800.0,sqft,7,Common,5,1275,False
2134,202665.0,Meadowlands,Silverglen,1052.0,6792.0,sqft,5,Gleaming,7,1766,False
2135,135500.0,Meadowlands,Dragonspire,753.0,9750.0,sqft,5,Common,5,1247,True
2136,210250.0,Meadowlands,Dreamweaver,1049.0,3087.0,sqft,5,Gleaming,7,1762,False
2137,116900.0,GnomeBurough,Petalbridge,854.0,5700.0,sqft,7,Common,7,1008,False
2138,159000.0,Meadowlands,Brightforge,936.0,9605.0,sqft,6,Gleaming,7,1703,False
2139,180000.0,Meadowlands,Ravenstone,1029.0,8049.0,sqft,5,Common,7,1478,False
2140,142953.0,Meadowlands,Brightforge,1723.0,7018.0,sqft,5,Common,5,1541,False
2141,290000.0,Meadowlands,Glimmerwood,2063.0,9205.0,sqft,5,Gleaming,6,1470,False
2142,222000.0,AetherIsles,Wyverncliff,1136.0,4403.0,sqft,5,Enchanting,7,1721,False
2143,224500.0,Meadowlands,Ravenstone,1301.0,13159.0,sqft,5,Common,7,1769,False
2144,152000.0,GnomeBurough,Mystvale,1198.0,13710.0,sqft,5,Common,5,1251,True
2145,137000.0,Meadowlands,Emberfall,664.0,13770.0,sqft,6,Common,5,1277,True
2146,215000.0,Meadowlands,Duskwood,1453.0,8658.0,sqft,5,Common,6,1739,False
2147,267916.0,AetherIsles,Wyverncliff,1090.0,12853.0,sqft,5,Gleaming,8,1663,False
2148,430000.0,Meadowlands,Glimmerwood,2483.0,12692.0,sqft,5,Gleaming,8,1543,False
2149,160000.0,GnomeBurough,Petalbridge,1543.0,8400.0,sqft,7,Common,6,1084,False
2150,135000.0,Meadowlands,Emberfall,950.0,6993.0,sqft,7,Common,5,1239,False
2151,210000.0,Meadowlands,Sunspire,1089.0,8750.0,sqft,5,Gleaming,7,1556,False
2152,108959.0,Meadowlands,Emberfall,967.0,12900.0,sqft,4,Common,4,1287,True
2153,55993.0,GnomeBurough,Mystvale,803.0,8712.0,sqft,5,Modest,5,1269,True
2154,150000.0,GnomeBurough,Petalbridge,1198.0,6406.0,sqft,6,Common,5,1051,True
2155,190000.0,Meadowlands,Verdantia,943.0,3874.0,sqft,5,Gleaming,8,1411,False
2156,278000.0,Meadowlands,Windwhisper,1407.0,20355.0,sqft,6,Common,7,1257,True
2157,245000.0,AetherIsles,Wyverncliff,1101.0,9139.0,sqft,5,Gleaming,8,1789,False
2158,418000.0,Meadowlands,Silverglen,2121.0,13654.0,sqft,5,Gleaming,9,1655,False
2159,267000.0,Meadowlands,Sunspire,1886.0,16226.0,sqft,5,Gleaming,8,1414,False
2160,124500.0,Meadowlands,Dragonspire,664.0,8120.0,sqft,7,Common,4,1246,False
2161,315750.0,Meadowlands,Glimmerwood,1844.0,11787.0,sqft,5,Gleaming,7,1525,False
2162,147000.0,Meadowlands,Crystalhollow,861.0,8402.0,sqft,5,Common,5,1631,False
2163,228950.0,Meadowlands,Ravenstone,1373.0,164660.0,sqft,6,Common,5,1313,False
2164,142125.0,Meadowlands,Dragonspire,829.0,9717.0,sqft,6,Common,5,1273,True
2165,113500.0,Meadowlands,Emberfall,809.0,11625.0,sqft,6,Common,5,1255,True
2166,240000.0,Meadowlands,Sunspire,1789.0,10905.0,sqft,5,Gleaming,7,1637,False
2167,129500.0,GnomeBurough,Wolfsbane,1134.0,2665.0,sqft,7,Common,5,1479,False
2168,159434.0,Meadowlands,Stormhold,1169.0,4500.0,sqft,5,Common,5,1079,True
2169,237000.0,Meadowlands,Sunspire,1534.0,11250.0,sqft,5,Gleaming,7,1440,False
2170,138000.0,Meadowlands,Dragonspire,909.0,8000.0,sqft,5,Common,5,1318,False
2171,133000.0,Meadowlands,Sunspire,652.0,4435.0,sqft,5,Gleaming,6,1640,False
2172,140000.0,Meadowlands,Crystalhollow,1046.0,13384.0,sqft,5,Common,5,1242,True
2173,338931.0,Meadowlands,Silverglen,1961.0,13440.0,sqft,5,Gleaming,8,1792,False
2174,232000.0,AetherIsles,Wyverncliff,1210.0,11957.0,sqft,5,Gleaming,8,1740,False
2175,179900.0,Meadowlands,Brightforge,1109.0,10357.0,sqft,5,Gleaming,7,1561,False
2176,127000.0,GnomeBurough,Mystvale,950.0,7006.0,sqft,6,Common,6,1087,True
2177,52500.0,GnomeBurough,Petalbridge,533.0,4118.0,sqft,4,Common,4,1102,True
2178,156000.0,Meadowlands,Duskwood,1099.0,7750.0,sqft,5,Common,7,1486,False
2179,183200.0,Meadowlands,Duskwood,1160.0,7861.0,sqft,5,Gleaming,6,1748,False
2180,140000.0,Meadowlands,Dragonspire,873.0,9200.0,sqft,6,Common,6,1293,True
2181,501837.0,Meadowlands,Riverbend,1718.0,17423.0,sqft,5,Enchanting,9,1678,False
2182,99900.0,GnomeBurough,Petalbridge,609.0,5470.0,sqft,5,Common,3,1360,False
2183,115000.0,GnomeBurough,Oakenshade,793.0,1733.0,sqft,6,Common,6,1510,False
2184,223000.0,Meadowlands,Thornfield,1418.0,16381.0,sqft,5,Gleaming,6,1311,False
2185,118000.0,GnomeBurough,Starfall,936.0,1680.0,sqft,7,Common,6,1292,False
2186,139500.0,GnomeBurough,Petalbridge,1119.0,6000.0,sqft,7,Gleaming,6,1077,False
2187,64000.0,GnomeBurough,Petalbridge,646.0,5747.0,sqft,4,Common,3,1142,True
2188,170000.0,Meadowlands,Nighthaven,1284.0,13355.0,sqft,6,Common,7,1255,True
2189,221000.0,Meadowlands,Glimmerwood,1414.0,16770.0,sqft,5,Gleaming,7,1549,False
2190,121000.0,GnomeBurough,Oakenshade,945.0,1612.0,sqft,6,Common,6,1548,False
2191,108480.0,GnomeBurough,Petalbridge,825.0,5400.0,sqft,6,Common,5,1069,True
2192,275500.0,Meadowlands,Silverglen,1613.0,10240.0,sqft,5,Gleaming,8,1628,False
2193,250000.0,Meadowlands,Thornfield,1582.0,11500.0,sqft,7,Gleaming,7,1011,False
2194,183500.0,Meadowlands,Crystalhollow,999.0,12150.0,sqft,6,Common,6,1547,False
2195,132500.0,GnomeBurough,Stormwatch,1086.0,6000.0,sqft,6,Common,6,1044,True
2196,235000.0,Meadowlands,Shadowmere,1621.0,13728.0,sqft,7,Common,6,1172,False
2197,170000.0,Meadowlands,Emberfall,1368.0,17920.0,sqft,4,Common,5,1375,False
2198,128000.0,GnomeBurough,Stormwatch,664.0,6155.0,sqft,8,Common,6,1194,False
2199,250000.0,Meadowlands,Nighthaven,2041.0,11028.9845781493,sqft,7,Common,6,1313,False
2200,151500.0,Meadowlands,Nighthaven,905.0,11850.0,sqft,6,Common,6,1506,False
2201,239000.0,Meadowlands,Ravenstone,1208.0,10991.0,sqft,5,Gleaming,8,1638,False
2202,127500.0,GnomeBurough,Stormwatch,1051.0,6240.0,sqft,6,Common,6,1011,True
2203,275000.0,Meadowlands,Brightforge,1264.0,12800.0,sqft,5,Gleaming,7,1454,False
2204,214000.0,Meadowlands,Dragonspire,1138.0,8197.0,sqft,5,Gleaming,7,1645,False
2205,250000.0,AetherIsles,Wyverncliff,1506.0,10625.0,sqft,5,Gleaming,7,1753,False
2206,89000.0,GnomeBurough,Mystvale,1046.0,5280.0,sqft,7,Common,4,982,False
2207,120000.0,GnomeBurough,Mystvale,838.0,6000.0,sqft,8,Common,6,1199,False
2208,135000.0,Meadowlands,Dragonspire,818.0,10950.0,sqft,7,Common,5,1249,False
2209,167000.0,Meadowlands,Dragonspire,1144.0,10368.0,sqft,6,Common,6,1301,False
2210,173500.0,Meadowlands,Crystalhollow,1099.0,10114.0,sqft,5,Common,5,1754,False
2211,438780.0,Meadowlands,Riverbend,2265.0,13682.0,sqft,5,Enchanting,10,1769,False
2212,83000.0,GnomeBurough,Starfall,759.0,1953.0,sqft,5,Common,6,1369,False
2213,138000.0,Meadowlands,Crystalhollow,627.0,6600.0,sqft,8,Common,5,1406,False
2214,169000.0,Meadowlands,Duskwood,1784.0,14762.0,sqft,6,Common,5,1173,True
2215,180000.0,Meadowlands,Ravenstone,966.0,18265.0,sqft,5,Gleaming,6,1507,False
2216,119600.0,GnomeBurough,Mystvale,1531.0,8250.0,sqft,6,Common,5,950,True
2217,144000.0,Meadowlands,Dragonspire,884.0,9600.0,sqft,6,Common,5,1372,False
2218,312500.0,AetherIsles,Wyverncliff,1816.0,8413.0,sqft,5,Gleaming,8,1539,False
2219,227000.0,Meadowlands,Sunspire,1209.0,9808.0,sqft,5,Gleaming,7,1790,False
2220,192500.0,Meadowlands,Brightforge,1279.0,12774.0,sqft,5,Gleaming,7,1640,False
2221,383970.0,Meadowlands,Sunspire,2073.0,9965.0,sqft,5,Gleaming,7,1696,False
2222,170000.0,Meadowlands,Crystalhollow,1575.0,12760.0,sqft,5,Common,6,1457,False
2223,135000.0,GnomeBurough,Petalbridge,903.0,8999.987415299998,sqft,8,Common,5,1158,False
2224,153000.0,Meadowlands,Dragonspire,1063.0,8750.0,sqft,5,Common,5,1226,True
2225,210000.0,Meadowlands,Sunspire,1104.0,8450.0,sqft,5,Gleaming,7,1600,False
2226,230000.0,Meadowlands,Thornfield,1267.0,3843.0,sqft,5,Enchanting,8,1635,False
2227,184500.0,Meadowlands,Duskwood,1056.0,13300.0,sqft,5,Gleaming,7,1651,False
2228,310000.0,AetherIsles,Wyverncliff,1543.0,11003.0,sqft,5,Enchanting,10,1734,False
2229,204500.0,AetherIsles,Wyverncliff,936.0,9215.0,sqft,5,Gleaming,7,1633,False
2230,150000.0,Meadowlands,Emberfall,1477.0,11136.0,sqft,5,Common,6,1203,True
2231,104900.0,Meadowlands,Dragonspire,664.0,12513.0,sqft,4,Common,4,1023,True
2232,367294.0,Meadowlands,Silverglen,1309.0,8769.0,sqft,5,Enchanting,9,1797,False
2233,236500.0,Meadowlands,Sunspire,1375.0,11838.0,sqft,5,Gleaming,8,1731,False
2234,110000.0,GnomeBurough,Mystvale,851.0,9140.0,sqft,5,Common,6,1075,True
2235,209500.0,Meadowlands,Silverglen,1195.0,4590.0,sqft,5,Gleaming,8,1627,False
2236,100000.0,Meadowlands,Shadowmere,627.0,8877.0,sqft,6,Common,4,1080,True
2237,250000.0,AetherIsles,Wyverncliff,1520.0,9605.0,sqft,5,Gleaming,7,1749,False
2238,110000.0,Meadowlands,Dragonspire,659.0,7340.0,sqft,6,Common,4,1390,False
2239,185000.0,GnomeBurough,Oakenshade,795.0,3907.0,sqft,6,Gleaming,8,1531,False
2240,165000.0,AetherIsles,Wyverncliff,1063.0,2651.0,sqft,5,Gleaming,7,1774,False
2241,228000.0,Meadowlands,Brightforge,1613.0,11228.0,sqft,5,Gleaming,7,1490,False
2242,178000.0,Meadowlands,Brightforge,1332.0,9206.0,sqft,5,Gleaming,6,1442,False
2243,184000.0,GnomeBurough,Petalbridge,1919.0,10800.0,sqft,7,Common,7,971,False
2244,183000.0,Meadowlands,Dragonspire,664.0,10800.0,sqft,6,Common,6,1367,False
2245,204000.0,Meadowlands,Ravenstone,1350.0,9303.0,sqft,5,Gleaming,6,1487,False
2246,169990.0,Meadowlands,Duskwood,1012.0,10237.0,sqft,5,Gleaming,6,1669,False
2247,138000.0,Meadowlands,Cloudrest,1119.0,2364.0,sqft,5,Gleaming,6,1584,False
2248,162000.0,Meadowlands,Dragonspire,989.0,9830.0,sqft,7,Common,5,1396,False
2249,197000.0,AetherIsles,Wyverncliff,1212.0,8125.0,sqft,5,Gleaming,7,1602,False
2250,122500.0,GnomeBurough,Starfall,1049.0,1920.0,sqft,5,Common,5,1308,False
2251,302000.0,Meadowlands,Windwhisper,1403.0,115149.0,sqft,5,Common,7,1211,True
2252,131900.0,Meadowlands,Crystalhollow,612.0,7689.0,sqft,8,Common,5,1284,False
2253,99500.0,GnomeBurough,Petalbridge,609.0,8520.0,sqft,8,Gleaming,5,1093,False
2254,127500.0,Meadowlands,Shadowmere,753.0,9400.0,sqft,5,Common,6,1575,False
2255,147000.0,Meadowlands,Dragonspire,701.0,8872.0,sqft,8,Common,5,1203,False
2256,202500.0,GnomeBurough,Mystvale,1764.0,13200.0,sqft,6,Common,6,1292,True
2257,123000.0,Meadowlands,Sunspire,687.0,7200.0,sqft,5,Common,5,1208,True
2258,158000.0,Meadowlands,Nighthaven,917.0,11050.0,sqft,5,Common,7,1470,False
2259,135000.0,Meadowlands,Dragonspire,1233.0,8267.0,sqft,5,Common,5,1254,True
2260,191000.0,Meadowlands,Sunspire,1380.0,9316.0,sqft,5,Gleaming,7,1607,False
2261,146000.0,Meadowlands,Sunspire,761.0,8428.0,sqft,7,Common,5,1571,False
2262,239799.0,Meadowlands,Sunspire,1509.0,8760.0,sqft,5,Gleaming,7,1689,False
2263,221000.0,AetherIsles,Wyverncliff,1206.0,7180.0,sqft,5,Gleaming,8,1688,False
2264,226001.0,Meadowlands,Sunspire,1090.0,8696.0,sqft,5,Common,7,1506,False
2265,437154.0,Meadowlands,Silverglen,2098.0,20431.0,sqft,5,Enchanting,9,1712,False
2266,144000.0,Meadowlands,Emberfall,701.0,12968.0,sqft,6,Common,5,1323,False
2267,170000.0,Meadowlands,Duskwood,664.0,9434.0,sqft,5,Gleaming,7,1654,False
2268,149900.0,Meadowlands,Sunspire,757.0,8385.0,sqft,8,Gleaming,5,1470,False
2269,82500.0,Meadowlands,Shadowmere,662.0,12342.0,sqft,5,Common,4,1021,True
2270,172000.0,Meadowlands,Dragonspire,1269.0,10090.0,sqft,5,Common,7,1219,True
2271,184900.0,GnomeBurough,Petalbridge,1363.0,10337.0,sqft,9,Gleaming,8,1025,False
2272,401179.0,Meadowlands,Riverbend,2149.0,15922.0,sqft,5,Gleaming,9,1721,False
2273,154000.0,Meadowlands,Nighthaven,1196.0,11700.0,sqft,6,Common,6,1315,False
2274,144000.0,Meadowlands,Brightforge,664.0,8400.0,sqft,5,Common,5,1458,False
2275,117000.0,GnomeBurough,Petalbridge,933.0,5680.0,sqft,3,Common,5,1184,True
2276,93500.0,Meadowlands,Dragonspire,799.0,8544.0,sqft,4,Common,3,1242,True
2277,170000.0,Meadowlands,Verdantia,943.0,3876.0,sqft,5,Gleaming,8,1552,False
2278,177000.0,Meadowlands,Duskwood,1130.0,13869.0,sqft,6,Common,6,1575,False
2279,176000.0,Meadowlands,Nighthaven,1137.0,12090.0,sqft,7,Gleaming,7,1503,False
2280,207000.0,Meadowlands,Sunspire,1125.0,14753.0,sqft,5,Common,7,1485,False
2281,140000.0,Meadowlands,Nighthaven,895.0,9600.0,sqft,5,Common,7,1230,True
2282,128500.0,Meadowlands,Sunspire,664.0,9560.0,sqft,7,Common,5,1284,False
2283,133000.0,Meadowlands,Dragonspire,1378.0,9000.0,sqft,5,Common,5,1345,False
2284,110500.0,GnomeBurough,Petalbridge,848.0,6000.0,sqft,6,Common,6,1001,True
2285,125000.0,Meadowlands,Shadowmere,793.0,8250.0,sqft,7,Common,5,1116,False
2286,184500.0,Meadowlands,Nighthaven,1442.0,10530.0,sqft,6,Common,6,1568,False
2287,145000.0,Meadowlands,Emberfall,763.0,10265.0,sqft,7,Common,5,1287,False
2288,319900.0,Meadowlands,Riverbend,1239.0,8035.0,sqft,5,Gleaming,9,1663,False
2289,372500.0,Meadowlands,Riverbend,1573.0,11844.0,sqft,5,Gleaming,8,1780,False
2290,86900.0,GnomeBurough,Petalbridge,516.0,5400.0,sqft,7,Gleaming,4,1179,False
2291,112000.0,Meadowlands,Stormhold,990.0,6191.0,sqft,4,Common,5,1108,True
2292,129000.0,Meadowlands,Dragonspire,1830.0,18450.0,sqft,5,Common,6,1341,False
2293,126000.0,Meadowlands,Dragonspire,678.0,8400.0,sqft,5,Common,4,1233,True
2294,167000.0,Meadowlands,Duskwood,1056.0,9734.0,sqft,5,Gleaming,7,1752,False
2295,163000.0,Meadowlands,Brightforge,1292.0,8480.0,sqft,5,Gleaming,6,1468,False
2296,290000.0,Meadowlands,Glimmerwood,1946.0,12257.0,sqft,5,Gleaming,8,1493,False
2297,163990.0,Meadowlands,Sunspire,1119.0,8461.0,sqft,5,Gleaming,6,1771,False
2298,615000.0,Meadowlands,Silverglen,1899.0,12720.0,sqft,5,Enchanting,10,1741,False
2299,179000.0,Meadowlands,Duskwood,1165.0,9024.0,sqft,5,Gleaming,6,1785,False
2300,148000.0,Meadowlands,Shadowmere,856.0,7917.0,sqft,7,Common,6,1475,False
2301,162500.0,GnomeBurough,Oakenshade,916.0,3907.0,sqft,5,Gleaming,8,1482,False
2302,184000.0,Meadowlands,Dragonspire,1028.0,5857.9918087586,sqft,5,Gleaming,7,1503,False
2303,155000.0,Meadowlands,Verdantia,664.0,4420.0,sqft,5,Gleaming,8,1529,False
2304,135000.0,Meadowlands,Dragonspire,775.0,9723.0,sqft,7,Common,6,1398,False
2305,250000.0,Meadowlands,Silverglen,1406.0,10732.0,sqft,5,Gleaming,8,1657,False
2306,125000.0,Meadowlands,Emberfall,687.0,7094.0,sqft,5,Common,5,1375,False
2307,134500.0,Meadowlands,Emberfall,725.0,8398.0,sqft,5,Common,5,1326,False
2308,130000.0,Meadowlands,Stormhold,1510.0,8525.0,sqft,6,Common,5,1025,True
2309,168000.0,Meadowlands,Duskwood,1209.0,10364.0,sqft,5,Common,6,1451,False
2310,166000.0,Meadowlands,Dragonspire,1065.0,8520.0,sqft,4,Common,5,1241,True
2311,165000.0,Meadowlands,Windwhisper,1593.0,15584.0,sqft,5,Common,5,1376,False
2312,107500.0,Meadowlands,Shadowmere,664.0,7000.0,sqft,7,Common,5,1118,False
2313,212000.0,Meadowlands,Riverbend,664.0,6820.0,sqft,5,Gleaming,8,1402,False
2314,239000.0,Meadowlands,Riverbend,1359.0,5306.0,sqft,7,Gleaming,7,1504,False
2315,124000.0,Meadowlands,Emberfall,701.0,8020.0,sqft,6,Common,5,1252,True
2316,192000.0,Meadowlands,Duskwood,1259.0,9042.0,sqft,5,Common,6,1447,False
2317,294000.0,Meadowlands,Ravenstone,1182.0,11563.0,sqft,5,Gleaming,8,1621,False
2318,141500.0,Meadowlands,Thornfield,1104.0,6720.0,sqft,7,Common,6,1070,False
2319,245000.0,AetherIsles,Wyverncliff,664.0,10206.0,sqft,5,Common,8,1724,False
2320,124500.0,Meadowlands,Dragonspire,800.0,9600.0,sqft,6,Common,5,1250,True
2321,124000.0,GnomeBurough,Stormwatch,930.0,5000.0,sqft,7,Common,5,1011,False
2322,148000.0,Meadowlands,Dragonspire,918.0,8759.987750892,sqft,6,Common,6,1281,True
2323,203000.0,Meadowlands,Sunspire,979.0,8814.0,sqft,5,Gleaming,7,1713,False
2324,89500.0,GnomeBurough,Mystvale,1081.0,7920.0,sqft,7,Common,6,1010,False
2325,185000.0,Meadowlands,Duskwood,1321.0,10141.0,sqft,5,Common,7,1468,False
2326,165000.0,Meadowlands,Emberfall,784.0,14149.0,sqft,8,Gleaming,5,1389,False
2327,231000.0,Meadowlands,Thornfield,1163.0,7609.0,sqft,9,Gleaming,8,1192,False
2328,125000.0,GnomeBurough,Starfall,1049.0,2368.0,sqft,6,Common,5,1356,False
2329,290000.0,Meadowlands,Glimmerwood,1938.0,9950.0,sqft,5,Gleaming,7,1466,False
2330,246990.0,Meadowlands,Dreamweaver,1162.0,2938.0,sqft,5,Gleaming,7,1634,False
2331,139500.0,Meadowlands,Sunspire,786.0,14217.0,sqft,5,Common,5,1471,False
